"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","TYPE_3","ENGTYPE_3","NL_NAME_3","VARNAME_3"
522,178,"PER","Peru",5,"Ayacucho",51,"Sucre",522,"Morcolla","Distrito","District",NA,NA
523,178,"PER","Peru",5,"Ayacucho",51,"Sucre",523,"Paico","Distrito","District",NA,NA
524,178,"PER","Peru",5,"Ayacucho",51,"Sucre",524,"Querobamba","Distrito","District",NA,NA
525,178,"PER","Peru",5,"Ayacucho",51,"Sucre",525,"San Pedro de Larcay","Distrito","District",NA,NA
526,178,"PER","Peru",5,"Ayacucho",51,"Sucre",526,"San Salvador de Quije","Distrito","District",NA,NA
527,178,"PER","Peru",5,"Ayacucho",51,"Sucre",527,"Santiago de Paucaray","Distrito","District",NA,NA
528,178,"PER","Peru",5,"Ayacucho",51,"Sucre",528,"Soras","Distrito","District",NA,NA
529,178,"PER","Peru",5,"Ayacucho",52,"Victor Fajardo",529,"Alcamenca","Distrito","District",NA,NA
530,178,"PER","Peru",5,"Ayacucho",52,"Victor Fajardo",530,"Apongo","Distrito","District",NA,NA
531,178,"PER","Peru",5,"Ayacucho",52,"Victor Fajardo",531,"Asquipata","Distrito","District",NA,NA
532,178,"PER","Peru",5,"Ayacucho",52,"Victor Fajardo",532,"Canaria","Distrito","District",NA,NA
533,178,"PER","Peru",5,"Ayacucho",52,"Victor Fajardo",533,"Cayara","Distrito","District",NA,NA
534,178,"PER","Peru",5,"Ayacucho",52,"Victor Fajardo",534,"Colca","Distrito","District",NA,NA
535,178,"PER","Peru",5,"Ayacucho",52,"Victor Fajardo",535,"Huamanquiquia","Distrito","District",NA,NA
536,178,"PER","Peru",5,"Ayacucho",52,"Victor Fajardo",536,"Huancapi","Distrito","District",NA,NA
537,178,"PER","Peru",5,"Ayacucho",52,"Victor Fajardo",537,"Huancaraylla","Distrito","District",NA,NA
538,178,"PER","Peru",5,"Ayacucho",52,"Victor Fajardo",538,"Huaya","Distrito","District",NA,NA
539,178,"PER","Peru",5,"Ayacucho",52,"Victor Fajardo",539,"Sarhua","Distrito","District",NA,NA
540,178,"PER","Peru",5,"Ayacucho",52,"Victor Fajardo",540,"Vilcanchos","Distrito","District",NA,NA
541,178,"PER","Peru",5,"Ayacucho",53,"Vilcas Huamán",541,"Accomarca","Distrito","District",NA,NA
542,178,"PER","Peru",5,"Ayacucho",53,"Vilcas Huamán",542,"Carhuanca","Distrito","District",NA,NA
543,178,"PER","Peru",5,"Ayacucho",53,"Vilcas Huamán",543,"Concepcion","Distrito","District",NA,NA
544,178,"PER","Peru",5,"Ayacucho",53,"Vilcas Huamán",544,"Huambalpa","Distrito","District",NA,NA
545,178,"PER","Peru",5,"Ayacucho",53,"Vilcas Huamán",545,"Independencia","Distrito","District",NA,NA
546,178,"PER","Peru",5,"Ayacucho",53,"Vilcas Huamán",546,"Saurama","Distrito","District",NA,NA
547,178,"PER","Peru",5,"Ayacucho",53,"Vilcas Huamán",547,"Vilcas Huaman","Distrito","District",NA,NA
548,178,"PER","Peru",5,"Ayacucho",53,"Vilcas Huamán",548,"Vischongo","Distrito","District",NA,NA
549,178,"PER","Peru",6,"Cajamarca",54,"Cajabamba",549,"Cachachi","Distrito","District",NA,NA
550,178,"PER","Peru",6,"Cajamarca",54,"Cajabamba",550,"Cajabamba","Distrito","District",NA,NA
551,178,"PER","Peru",6,"Cajamarca",54,"Cajabamba",551,"Condebamba","Distrito","District",NA,NA
552,178,"PER","Peru",6,"Cajamarca",54,"Cajabamba",552,"Sitacocha","Distrito","District",NA,NA
553,178,"PER","Peru",6,"Cajamarca",55,"Cajamarca",553,"Asuncion","Distrito","District",NA,NA
554,178,"PER","Peru",6,"Cajamarca",55,"Cajamarca",554,"Cajamarca","Distrito","District",NA,NA
555,178,"PER","Peru",6,"Cajamarca",55,"Cajamarca",555,"Chetilla","Distrito","District",NA,NA
556,178,"PER","Peru",6,"Cajamarca",55,"Cajamarca",556,"Cospan","Distrito","District",NA,NA
557,178,"PER","Peru",6,"Cajamarca",55,"Cajamarca",557,"Encañada","Distrito","District",NA,NA
558,178,"PER","Peru",6,"Cajamarca",55,"Cajamarca",558,"Jesus","Distrito","District",NA,NA
559,178,"PER","Peru",6,"Cajamarca",55,"Cajamarca",559,"Llacanora","Distrito","District",NA,NA
560,178,"PER","Peru",6,"Cajamarca",55,"Cajamarca",560,"Los Baños del Inca","Distrito","District",NA,NA
561,178,"PER","Peru",6,"Cajamarca",55,"Cajamarca",561,"Magdalena","Distrito","District",NA,NA
562,178,"PER","Peru",6,"Cajamarca",55,"Cajamarca",562,"Matara","Distrito","District",NA,NA
563,178,"PER","Peru",6,"Cajamarca",55,"Cajamarca",563,"Namora","Distrito","District",NA,NA
564,178,"PER","Peru",6,"Cajamarca",55,"Cajamarca",564,"San Juan","Distrito","District",NA,NA
565,178,"PER","Peru",6,"Cajamarca",56,"Celendín",565,"Celendin","Distrito","District",NA,NA
566,178,"PER","Peru",6,"Cajamarca",56,"Celendín",566,"Chumuch","Distrito","District",NA,NA
567,178,"PER","Peru",6,"Cajamarca",56,"Celendín",567,"Cortegana","Distrito","District",NA,NA
568,178,"PER","Peru",6,"Cajamarca",56,"Celendín",568,"Huasmin","Distrito","District",NA,NA
569,178,"PER","Peru",6,"Cajamarca",56,"Celendín",569,"Jorge Chavez","Distrito","District",NA,NA
570,178,"PER","Peru",6,"Cajamarca",56,"Celendín",570,"Jose Galvez","Distrito","District",NA,NA
571,178,"PER","Peru",6,"Cajamarca",56,"Celendín",571,"La Libertad de Pallan","Distrito","District",NA,NA
572,178,"PER","Peru",6,"Cajamarca",56,"Celendín",572,"Miguel Iglesias","Distrito","District",NA,NA
573,178,"PER","Peru",6,"Cajamarca",56,"Celendín",573,"Oxamarca","Distrito","District",NA,NA
574,178,"PER","Peru",6,"Cajamarca",56,"Celendín",574,"Sorochuco","Distrito","District",NA,NA
575,178,"PER","Peru",6,"Cajamarca",56,"Celendín",575,"Sucre","Distrito","District",NA,NA
576,178,"PER","Peru",6,"Cajamarca",56,"Celendín",576,"Utco","Distrito","District",NA,NA
577,178,"PER","Peru",6,"Cajamarca",57,"Chota",577,"Anguia","Distrito","District",NA,NA
578,178,"PER","Peru",6,"Cajamarca",57,"Chota",578,"Chadin","Distrito","District",NA,NA
579,178,"PER","Peru",6,"Cajamarca",57,"Chota",579,"Chalamarca","Distrito","District",NA,NA
580,178,"PER","Peru",6,"Cajamarca",57,"Chota",580,"Chiguirip","Distrito","District",NA,NA
581,178,"PER","Peru",6,"Cajamarca",57,"Chota",581,"Chimban","Distrito","District",NA,NA
582,178,"PER","Peru",6,"Cajamarca",57,"Chota",582,"Choropampa","Distrito","District",NA,NA
583,178,"PER","Peru",6,"Cajamarca",57,"Chota",583,"Chota","Distrito","District",NA,NA
584,178,"PER","Peru",6,"Cajamarca",57,"Chota",584,"Cochabamba","Distrito","District",NA,NA
585,178,"PER","Peru",6,"Cajamarca",57,"Chota",585,"Conchan","Distrito","District",NA,NA
586,178,"PER","Peru",6,"Cajamarca",57,"Chota",586,"Huambos","Distrito","District",NA,NA
587,178,"PER","Peru",6,"Cajamarca",57,"Chota",587,"Lajas","Distrito","District",NA,NA
588,178,"PER","Peru",6,"Cajamarca",57,"Chota",588,"Llama","Distrito","District",NA,NA
589,178,"PER","Peru",6,"Cajamarca",57,"Chota",589,"Miracosta","Distrito","District",NA,NA
590,178,"PER","Peru",6,"Cajamarca",57,"Chota",590,"Paccha","Distrito","District",NA,NA
591,178,"PER","Peru",6,"Cajamarca",57,"Chota",591,"Pion","Distrito","District",NA,NA
592,178,"PER","Peru",6,"Cajamarca",57,"Chota",592,"Querocoto","Distrito","District",NA,NA
593,178,"PER","Peru",6,"Cajamarca",57,"Chota",593,"San Juan de Licupis","Distrito","District",NA,NA
594,178,"PER","Peru",6,"Cajamarca",57,"Chota",594,"Tacabamba","Distrito","District",NA,NA
595,178,"PER","Peru",6,"Cajamarca",57,"Chota",595,"Tocmoche","Distrito","District",NA,NA
596,178,"PER","Peru",6,"Cajamarca",58,"Contumazá",596,"Chilete","Distrito","District",NA,NA
597,178,"PER","Peru",6,"Cajamarca",58,"Contumazá",597,"Contumaza","Distrito","District",NA,NA
598,178,"PER","Peru",6,"Cajamarca",58,"Contumazá",598,"Cupisnique","Distrito","District",NA,NA
599,178,"PER","Peru",6,"Cajamarca",58,"Contumazá",599,"Guzmango","Distrito","District",NA,NA
600,178,"PER","Peru",6,"Cajamarca",58,"Contumazá",600,"San Benito","Distrito","District",NA,NA
601,178,"PER","Peru",6,"Cajamarca",58,"Contumazá",601,"Santa Cruz de Toled","Distrito","District",NA,NA
602,178,"PER","Peru",6,"Cajamarca",58,"Contumazá",602,"Tantarica","Distrito","District",NA,NA
603,178,"PER","Peru",6,"Cajamarca",58,"Contumazá",603,"Yonan","Distrito","District",NA,NA
604,178,"PER","Peru",6,"Cajamarca",59,"Cutervo",604,"Callayuc","Distrito","District",NA,NA
605,178,"PER","Peru",6,"Cajamarca",59,"Cutervo",605,"Choros","Distrito","District",NA,NA
606,178,"PER","Peru",6,"Cajamarca",59,"Cutervo",606,"Cujillo","Distrito","District",NA,NA
607,178,"PER","Peru",6,"Cajamarca",59,"Cutervo",607,"Cutervo","Distrito","District",NA,NA
608,178,"PER","Peru",6,"Cajamarca",59,"Cutervo",608,"La Ramada","Distrito","District",NA,NA
609,178,"PER","Peru",6,"Cajamarca",59,"Cutervo",609,"Pimpingos","Distrito","District",NA,NA
610,178,"PER","Peru",6,"Cajamarca",59,"Cutervo",610,"Querocotillo","Distrito","District",NA,NA
611,178,"PER","Peru",6,"Cajamarca",59,"Cutervo",611,"San Andres de Cutervo","Distrito","District",NA,NA
612,178,"PER","Peru",6,"Cajamarca",59,"Cutervo",612,"San Juan de Cutervo","Distrito","District",NA,NA
613,178,"PER","Peru",6,"Cajamarca",59,"Cutervo",613,"San Luis de Lucma","Distrito","District",NA,NA
614,178,"PER","Peru",6,"Cajamarca",59,"Cutervo",614,"Santa Cruz","Distrito","District",NA,NA
615,178,"PER","Peru",6,"Cajamarca",59,"Cutervo",615,"Santo Domingo de la Capilla","Distrito","District",NA,NA
616,178,"PER","Peru",6,"Cajamarca",59,"Cutervo",616,"Santo Tomas","Distrito","District",NA,NA
617,178,"PER","Peru",6,"Cajamarca",59,"Cutervo",617,"Socota","Distrito","District",NA,NA
618,178,"PER","Peru",6,"Cajamarca",59,"Cutervo",618,"Toribio Casanova","Distrito","District",NA,NA
619,178,"PER","Peru",6,"Cajamarca",60,"Hualgayoc",619,"Bambamarca","Distrito","District",NA,NA
620,178,"PER","Peru",6,"Cajamarca",60,"Hualgayoc",620,"Chugur","Distrito","District",NA,NA
621,178,"PER","Peru",6,"Cajamarca",60,"Hualgayoc",621,"Hualgayoc","Distrito","District",NA,NA
622,178,"PER","Peru",6,"Cajamarca",61,"Jaén",622,"Bellavista","Distrito","District",NA,NA
623,178,"PER","Peru",6,"Cajamarca",61,"Jaén",623,"Chontali","Distrito","District",NA,NA
624,178,"PER","Peru",6,"Cajamarca",61,"Jaén",624,"Colasay","Distrito","District",NA,NA
625,178,"PER","Peru",6,"Cajamarca",61,"Jaén",625,"Huabal","Distrito","District",NA,NA
626,178,"PER","Peru",6,"Cajamarca",61,"Jaén",626,"Jaen","Distrito","District",NA,NA
627,178,"PER","Peru",6,"Cajamarca",61,"Jaén",627,"Las Pirias","Distrito","District",NA,NA
628,178,"PER","Peru",6,"Cajamarca",61,"Jaén",628,"Pomahuaca","Distrito","District",NA,NA
629,178,"PER","Peru",6,"Cajamarca",61,"Jaén",629,"Pucara","Distrito","District",NA,NA
630,178,"PER","Peru",6,"Cajamarca",61,"Jaén",630,"Sallique","Distrito","District",NA,NA
631,178,"PER","Peru",6,"Cajamarca",61,"Jaén",631,"San Felipe","Distrito","District",NA,NA
632,178,"PER","Peru",6,"Cajamarca",61,"Jaén",632,"San Jose del Alto","Distrito","District",NA,NA
633,178,"PER","Peru",6,"Cajamarca",61,"Jaén",633,"Santa Rosa","Distrito","District",NA,NA
634,178,"PER","Peru",6,"Cajamarca",62,"San Ignacio",634,"Chirinos","Distrito","District",NA,NA
635,178,"PER","Peru",6,"Cajamarca",62,"San Ignacio",635,"Huarango","Distrito","District",NA,NA
636,178,"PER","Peru",6,"Cajamarca",62,"San Ignacio",636,"La Coipa","Distrito","District",NA,NA
637,178,"PER","Peru",6,"Cajamarca",62,"San Ignacio",637,"Namballe","Distrito","District",NA,NA
638,178,"PER","Peru",6,"Cajamarca",62,"San Ignacio",638,"San Ignacio","Distrito","District",NA,NA
639,178,"PER","Peru",6,"Cajamarca",62,"San Ignacio",639,"San Jose de Lourdes","Distrito","District",NA,NA
640,178,"PER","Peru",6,"Cajamarca",62,"San Ignacio",640,"Tabaconas","Distrito","District",NA,NA
641,178,"PER","Peru",6,"Cajamarca",63,"San Marcos",641,"Chancay","Distrito","District",NA,NA
642,178,"PER","Peru",6,"Cajamarca",63,"San Marcos",642,"Eduardo Villanueva","Distrito","District",NA,NA
643,178,"PER","Peru",6,"Cajamarca",63,"San Marcos",643,"Gregorio Pita","Distrito","District",NA,NA
644,178,"PER","Peru",6,"Cajamarca",63,"San Marcos",644,"Ichocan","Distrito","District",NA,NA
645,178,"PER","Peru",6,"Cajamarca",63,"San Marcos",645,"Jose Manuel Quiroz","Distrito","District",NA,NA
646,178,"PER","Peru",6,"Cajamarca",63,"San Marcos",646,"Jose Sabogal","Distrito","District",NA,NA
647,178,"PER","Peru",6,"Cajamarca",63,"San Marcos",647,"Pedro Galvez","Distrito","District",NA,NA
648,178,"PER","Peru",6,"Cajamarca",64,"San Miguel",648,"Bolivar","Distrito","District",NA,NA
649,178,"PER","Peru",6,"Cajamarca",64,"San Miguel",649,"Calquis","Distrito","District",NA,NA
650,178,"PER","Peru",6,"Cajamarca",64,"San Miguel",650,"Catilluc","Distrito","District",NA,NA
651,178,"PER","Peru",6,"Cajamarca",64,"San Miguel",651,"El Prado","Distrito","District",NA,NA
652,178,"PER","Peru",6,"Cajamarca",64,"San Miguel",652,"La Florida","Distrito","District",NA,NA
653,178,"PER","Peru",6,"Cajamarca",64,"San Miguel",653,"Llapa","Distrito","District",NA,NA
654,178,"PER","Peru",6,"Cajamarca",64,"San Miguel",654,"Nanchoc","Distrito","District",NA,NA
655,178,"PER","Peru",6,"Cajamarca",64,"San Miguel",655,"Niepos","Distrito","District",NA,NA
656,178,"PER","Peru",6,"Cajamarca",64,"San Miguel",656,"San Gregorio","Distrito","District",NA,NA
657,178,"PER","Peru",6,"Cajamarca",64,"San Miguel",657,"San Miguel","Distrito","District",NA,NA
658,178,"PER","Peru",6,"Cajamarca",64,"San Miguel",658,"San Silvestre de Cochan","Distrito","District",NA,NA
659,178,"PER","Peru",6,"Cajamarca",64,"San Miguel",659,"Tongod","Distrito","District",NA,NA
660,178,"PER","Peru",6,"Cajamarca",64,"San Miguel",660,"Union Agua Blanca","Distrito","District",NA,NA
661,178,"PER","Peru",6,"Cajamarca",65,"San Pablo",661,"San Bernardino","Distrito","District",NA,NA
662,178,"PER","Peru",6,"Cajamarca",65,"San Pablo",662,"San Luis","Distrito","District",NA,NA
663,178,"PER","Peru",6,"Cajamarca",65,"San Pablo",663,"San Pablo","Distrito","District",NA,NA
664,178,"PER","Peru",6,"Cajamarca",65,"San Pablo",664,"Tumbaden","Distrito","District",NA,NA
665,178,"PER","Peru",6,"Cajamarca",66,"Santa Cruz",665,"Andabamba","Distrito","District",NA,NA
666,178,"PER","Peru",6,"Cajamarca",66,"Santa Cruz",666,"Catache","Distrito","District",NA,NA
667,178,"PER","Peru",6,"Cajamarca",66,"Santa Cruz",667,"Chancayba","Distrito","District",NA,NA
668,178,"PER","Peru",6,"Cajamarca",66,"Santa Cruz",668,"La Esperanza","Distrito","District",NA,NA
669,178,"PER","Peru",6,"Cajamarca",66,"Santa Cruz",669,"Ninabamba","Distrito","District",NA,NA
670,178,"PER","Peru",6,"Cajamarca",66,"Santa Cruz",670,"Pulan","Distrito","District",NA,NA
671,178,"PER","Peru",6,"Cajamarca",66,"Santa Cruz",671,"Santa Cruz","Distrito","District",NA,NA
672,178,"PER","Peru",6,"Cajamarca",66,"Santa Cruz",672,"Saucepampa","Distrito","District",NA,NA
673,178,"PER","Peru",6,"Cajamarca",66,"Santa Cruz",673,"Sexi","Distrito","District",NA,NA
674,178,"PER","Peru",6,"Cajamarca",66,"Santa Cruz",674,"Uticyacu","Distrito","District",NA,NA
675,178,"PER","Peru",6,"Cajamarca",66,"Santa Cruz",675,"Yauyucan","Distrito","District",NA,NA
676,178,"PER","Peru",7,"Callao",67,"Callao",676,"Callao","Distrito","District",NA,NA
677,178,"PER","Peru",7,"Callao",67,"Callao",677,"Ventanilla","Distrito","District",NA,NA
678,178,"PER","Peru",8,"Cusco",68,"Acomayo",678,"Acomayo","Distrito","District",NA,NA
679,178,"PER","Peru",8,"Cusco",68,"Acomayo",679,"Acopia","Distrito","District",NA,NA
680,178,"PER","Peru",8,"Cusco",68,"Acomayo",680,"Acos","Distrito","District",NA,NA
681,178,"PER","Peru",8,"Cusco",68,"Acomayo",681,"Mosoc Llacta","Distrito","District",NA,NA
682,178,"PER","Peru",8,"Cusco",68,"Acomayo",682,"Pomacanchi","Distrito","District",NA,NA
683,178,"PER","Peru",8,"Cusco",68,"Acomayo",683,"Rondocan","Distrito","District",NA,NA
684,178,"PER","Peru",8,"Cusco",68,"Acomayo",684,"Sangarara","Distrito","District",NA,NA
685,178,"PER","Peru",8,"Cusco",69,"Anta",685,"Ancahuasi","Distrito","District",NA,NA
686,178,"PER","Peru",8,"Cusco",69,"Anta",686,"Anta","Distrito","District",NA,NA
687,178,"PER","Peru",8,"Cusco",69,"Anta",687,"Cachimayo","Distrito","District",NA,NA
688,178,"PER","Peru",8,"Cusco",69,"Anta",688,"Chinchaypujio","Distrito","District",NA,NA
689,178,"PER","Peru",8,"Cusco",69,"Anta",689,"Huarocondo","Distrito","District",NA,NA
690,178,"PER","Peru",8,"Cusco",69,"Anta",690,"Limatambo","Distrito","District",NA,NA
691,178,"PER","Peru",8,"Cusco",69,"Anta",691,"Mollepata","Distrito","District",NA,NA
692,178,"PER","Peru",8,"Cusco",69,"Anta",692,"Pucyura","Distrito","District",NA,NA
693,178,"PER","Peru",8,"Cusco",69,"Anta",693,"Zurite","Distrito","District",NA,NA
694,178,"PER","Peru",8,"Cusco",70,"Calca",694,"Calca","Distrito","District",NA,NA
695,178,"PER","Peru",8,"Cusco",70,"Calca",695,"Coya","Distrito","District",NA,NA
696,178,"PER","Peru",8,"Cusco",70,"Calca",696,"Lamay","Distrito","District",NA,NA
697,178,"PER","Peru",8,"Cusco",70,"Calca",697,"Lares","Distrito","District",NA,NA
698,178,"PER","Peru",8,"Cusco",70,"Calca",698,"Pisac","Distrito","District",NA,NA
699,178,"PER","Peru",8,"Cusco",70,"Calca",699,"San Salvador","Distrito","District",NA,NA
700,178,"PER","Peru",8,"Cusco",70,"Calca",700,"Taray","Distrito","District",NA,NA
701,178,"PER","Peru",8,"Cusco",70,"Calca",701,"Yanatile","Distrito","District",NA,NA
702,178,"PER","Peru",8,"Cusco",71,"Canas",702,"Checca","Distrito","District",NA,NA
703,178,"PER","Peru",8,"Cusco",71,"Canas",703,"Kunturkanki","Distrito","District",NA,NA
704,178,"PER","Peru",8,"Cusco",71,"Canas",704,"Laguna Languilayo","Distrito","District",NA,NA
705,178,"PER","Peru",8,"Cusco",71,"Canas",705,"Langui","Distrito","District",NA,NA
706,178,"PER","Peru",8,"Cusco",71,"Canas",706,"Layo","Distrito","District",NA,NA
707,178,"PER","Peru",8,"Cusco",71,"Canas",707,"Pampamarca","Distrito","District",NA,NA
708,178,"PER","Peru",8,"Cusco",71,"Canas",708,"Quehue","Distrito","District",NA,NA
709,178,"PER","Peru",8,"Cusco",71,"Canas",709,"Tupac Amaru","Distrito","District",NA,NA
710,178,"PER","Peru",8,"Cusco",71,"Canas",710,"Yanaoca","Distrito","District",NA,NA
711,178,"PER","Peru",8,"Cusco",72,"Canchis",711,"Checacupe","Distrito","District",NA,NA
712,178,"PER","Peru",8,"Cusco",72,"Canchis",712,"Combapata","Distrito","District",NA,NA
713,178,"PER","Peru",8,"Cusco",72,"Canchis",713,"Marangani","Distrito","District",NA,NA
714,178,"PER","Peru",8,"Cusco",72,"Canchis",714,"Pitumarca","Distrito","District",NA,NA
715,178,"PER","Peru",8,"Cusco",72,"Canchis",715,"San Pablo","Distrito","District",NA,NA
716,178,"PER","Peru",8,"Cusco",72,"Canchis",716,"San Pedro","Distrito","District",NA,NA
717,178,"PER","Peru",8,"Cusco",72,"Canchis",717,"Sicuani","Distrito","District",NA,NA
718,178,"PER","Peru",8,"Cusco",72,"Canchis",718,"Tinta","Distrito","District",NA,NA
719,178,"PER","Peru",8,"Cusco",73,"Chumbivilcas",719,"Capacmarca","Distrito","District",NA,NA
720,178,"PER","Peru",8,"Cusco",73,"Chumbivilcas",720,"Chamaca","Distrito","District",NA,NA
721,178,"PER","Peru",8,"Cusco",73,"Chumbivilcas",721,"Colquemarca","Distrito","District",NA,NA
722,178,"PER","Peru",8,"Cusco",73,"Chumbivilcas",722,"Livitaca","Distrito","District",NA,NA
723,178,"PER","Peru",8,"Cusco",73,"Chumbivilcas",723,"Llusco","Distrito","District",NA,NA
724,178,"PER","Peru",8,"Cusco",73,"Chumbivilcas",724,"Quiñota","Distrito","District",NA,NA
725,178,"PER","Peru",8,"Cusco",73,"Chumbivilcas",725,"Santo Tomas","Distrito","District",NA,NA
726,178,"PER","Peru",8,"Cusco",73,"Chumbivilcas",726,"Velille","Distrito","District",NA,NA
727,178,"PER","Peru",8,"Cusco",74,"Cusco",727,"Ccorca","Distrito","District",NA,NA
728,178,"PER","Peru",8,"Cusco",74,"Cusco",728,"Cusco","Distrito","District",NA,NA
729,178,"PER","Peru",8,"Cusco",74,"Cusco",729,"Poroy","Distrito","District",NA,NA
730,178,"PER","Peru",8,"Cusco",74,"Cusco",730,"San Jeronimo","Distrito","District",NA,NA
731,178,"PER","Peru",8,"Cusco",74,"Cusco",731,"San Sebastian","Distrito","District",NA,NA
732,178,"PER","Peru",8,"Cusco",74,"Cusco",732,"Santiago","Distrito","District",NA,NA
733,178,"PER","Peru",8,"Cusco",74,"Cusco",733,"Saylla","Distrito","District",NA,NA
734,178,"PER","Peru",8,"Cusco",74,"Cusco",734,"Wanchaq","Distrito","District",NA,NA
735,178,"PER","Peru",8,"Cusco",75,"Espinar",735,"Alto Pichigua","Distrito","District",NA,NA
736,178,"PER","Peru",8,"Cusco",75,"Espinar",736,"Condoroma","Distrito","District",NA,NA
737,178,"PER","Peru",8,"Cusco",75,"Espinar",737,"Coporaque","Distrito","District",NA,NA
738,178,"PER","Peru",8,"Cusco",75,"Espinar",738,"Espinar","Distrito","District",NA,NA
739,178,"PER","Peru",8,"Cusco",75,"Espinar",739,"Ocoruro","Distrito","District",NA,NA
740,178,"PER","Peru",8,"Cusco",75,"Espinar",740,"Pallpata","Distrito","District",NA,NA
741,178,"PER","Peru",8,"Cusco",75,"Espinar",741,"Pichigua","Distrito","District",NA,NA
742,178,"PER","Peru",8,"Cusco",75,"Espinar",742,"Suyckutambo","Distrito","District",NA,NA
743,178,"PER","Peru",8,"Cusco",76,"La Convención",743,"Echarate","Distrito","District",NA,NA
744,178,"PER","Peru",8,"Cusco",76,"La Convención",744,"Huayopata","Distrito","District",NA,NA
745,178,"PER","Peru",8,"Cusco",76,"La Convención",745,"Maranura","Distrito","District",NA,NA
746,178,"PER","Peru",8,"Cusco",76,"La Convención",746,"Ocobamba","Distrito","District",NA,NA
747,178,"PER","Peru",8,"Cusco",76,"La Convención",747,"Pichari","Distrito","District",NA,NA
748,178,"PER","Peru",8,"Cusco",76,"La Convención",748,"Quellouno","Distrito","District",NA,NA
749,178,"PER","Peru",8,"Cusco",76,"La Convención",749,"Quimbiri","Distrito","District",NA,NA
750,178,"PER","Peru",8,"Cusco",76,"La Convención",750,"Santa Ana","Distrito","District",NA,NA
751,178,"PER","Peru",8,"Cusco",76,"La Convención",751,"Santa Teresa","Distrito","District",NA,NA
752,178,"PER","Peru",8,"Cusco",76,"La Convención",752,"Vilcabamba","Distrito","District",NA,NA
753,178,"PER","Peru",8,"Cusco",77,"Paruro",753,"Accha","Distrito","District",NA,NA
754,178,"PER","Peru",8,"Cusco",77,"Paruro",754,"Ccapi","Distrito","District",NA,NA
755,178,"PER","Peru",8,"Cusco",77,"Paruro",755,"Colcha","Distrito","District",NA,NA
756,178,"PER","Peru",8,"Cusco",77,"Paruro",756,"Huanoquite","Distrito","District",NA,NA
757,178,"PER","Peru",8,"Cusco",77,"Paruro",757,"Omacha","Distrito","District",NA,NA
758,178,"PER","Peru",8,"Cusco",77,"Paruro",758,"Paccaritambo","Distrito","District",NA,NA
759,178,"PER","Peru",8,"Cusco",77,"Paruro",759,"Paruro","Distrito","District",NA,NA
760,178,"PER","Peru",8,"Cusco",77,"Paruro",760,"Pillpinto","Distrito","District",NA,NA
761,178,"PER","Peru",8,"Cusco",77,"Paruro",761,"Yaurisque","Distrito","District",NA,NA
762,178,"PER","Peru",8,"Cusco",78,"Paucartambo",762,"Caicay","Distrito","District",NA,NA
763,178,"PER","Peru",8,"Cusco",78,"Paucartambo",763,"Challabamba","Distrito","District",NA,NA
764,178,"PER","Peru",8,"Cusco",78,"Paucartambo",764,"Colquepata","Distrito","District",NA,NA
765,178,"PER","Peru",8,"Cusco",78,"Paucartambo",765,"Huancarani","Distrito","District",NA,NA
766,178,"PER","Peru",8,"Cusco",78,"Paucartambo",766,"Kosñipata","Distrito","District",NA,NA
767,178,"PER","Peru",8,"Cusco",78,"Paucartambo",767,"Paucartambo","Distrito","District",NA,NA
768,178,"PER","Peru",8,"Cusco",79,"Quispicanchi",768,"Andahuaylillas","Distrito","District",NA,NA
769,178,"PER","Peru",8,"Cusco",79,"Quispicanchi",769,"Camanti","Distrito","District",NA,NA
770,178,"PER","Peru",8,"Cusco",79,"Quispicanchi",770,"Ccarhuayo","Distrito","District",NA,NA
771,178,"PER","Peru",8,"Cusco",79,"Quispicanchi",771,"Ccatca","Distrito","District",NA,NA
772,178,"PER","Peru",8,"Cusco",79,"Quispicanchi",772,"Cusipata","Distrito","District",NA,NA
773,178,"PER","Peru",8,"Cusco",79,"Quispicanchi",773,"Huaro","Distrito","District",NA,NA
774,178,"PER","Peru",8,"Cusco",79,"Quispicanchi",774,"Lucre","Distrito","District",NA,NA
775,178,"PER","Peru",8,"Cusco",79,"Quispicanchi",775,"Marcapata","Distrito","District",NA,NA
776,178,"PER","Peru",8,"Cusco",79,"Quispicanchi",776,"Ocongate","Distrito","District",NA,NA
777,178,"PER","Peru",8,"Cusco",79,"Quispicanchi",777,"Oropesa","Distrito","District",NA,NA
778,178,"PER","Peru",8,"Cusco",79,"Quispicanchi",778,"Quiquijana","Distrito","District",NA,NA
779,178,"PER","Peru",8,"Cusco",79,"Quispicanchi",779,"Urcos","Distrito","District",NA,NA
780,178,"PER","Peru",8,"Cusco",80,"Urubamba",780,"Chinchero","Distrito","District",NA,NA
781,178,"PER","Peru",8,"Cusco",80,"Urubamba",781,"Huayllabamba","Distrito","District",NA,NA
782,178,"PER","Peru",8,"Cusco",80,"Urubamba",782,"Machupicchu","Distrito","District",NA,NA
783,178,"PER","Peru",8,"Cusco",80,"Urubamba",783,"Maras","Distrito","District",NA,NA
784,178,"PER","Peru",8,"Cusco",80,"Urubamba",784,"Ollantaytambo","Distrito","District",NA,NA
785,178,"PER","Peru",8,"Cusco",80,"Urubamba",785,"Urubamba","Distrito","District",NA,NA
